wisel
0.4518	0.0477
0.4497	0.0474
0.4477	0.0471
0.4457	0.0467
0.4436	0.0464
0.4416	0.0461
0.4396	0.0457
0.4375	0.0454
0.4355	0.0451
0.4334	0.0448
0.4314	0.0444
0.4294	0.0440
0.4274	0.0437
0.4253	0.0433
0.4233	0.0429
0.4213	0.0426
0.4192	0.0422
0.4172	0.0418
0.4152	0.0414
0.4131	0.0411
0.4111	0.0407
0.4091	0.0404
0.4070	0.0401
0.4050	0.0398
0.4030	0.0394
0.4009	0.0391
0.3989	0.0388
0.3968	0.0386
0.3948	0.0383
0.3927	0.0380
0.3907	0.0377
0.3887	0.0374
0.3866	0.0371
0.3846	0.0368
0.3825	0.0365
0.3805	0.0362
0.3785	0.0359
0.3764	0.0356
0.3744	0.0352
0.3723	0.0349
0.3703	0.0345
0.3683	0.0342
0.3662	0.0339
0.3642	0.0335
0.3622	0.0332
0.3601	0.0329
0.3581	0.0325
0.3560	0.0322
0.3540	0.0319
0.3520	0.0317
0.3499	0.0314
0.3479	0.0311
0.3458	0.0309
0.3438	0.0306
0.3417	0.0304
0.3397	0.0302
0.3376	0.0299
0.3356	0.0297
0.3335	0.0294
0.3315	0.0292
0.3294	0.0289
0.3274	0.0287
0.3253	0.0285
0.3233	0.0282
0.3212	0.0280
0.3192	0.0277
0.3171	0.0275
0.3151	0.0272
0.3130	0.0269
0.3110	0.0267
0.3089	0.0264
0.3069	0.0262
0.3048	0.0259
0.3028	0.0257
0.3007	0.0254
0.2987	0.0252
0.2967	0.0249
0.2946	0.0246
0.2926	0.0244
0.2905	0.0241
0.2885	0.0238
0.2864	0.0235
0.2844	0.0232
0.2823	0.0229
0.2803	0.0226
0.2782	0.0223
0.2762	0.0220
0.2742	0.0217
0.2721	0.0214
0.2701	0.0211
0.2680	0.0208
0.2660	0.0205
0.2639	0.0202
0.2619	0.0199
0.2598	0.0196
0.2578	0.0193
0.2557	0.0191
0.2537	0.0188
0.2516	0.0185
0.2496	0.0183
0.2475	0.0180
0.2455	0.0178
0.2434	0.0175
0.2414	0.0173
0.2393	0.0171
0.2373	0.0168
0.2352	0.0166
0.2332	0.0164
0.2311	0.0162
0.2291	0.0160
0.2270	0.0158
0.2250	0.0156
0.2229	0.0154
0.2209	0.0153
0.2188	0.0151
0.2167	0.0149
0.2147	0.0147
0.2126	0.0145
0.2106	0.0144
0.2085	0.0142
0.2065	0.0140
0.2044	0.0138
0.2023	0.0137
0.2003	0.0135
0.1982	0.0134
0.1962	0.0132
0.1941	0.0130
0.1921	0.0129
0.1900	0.0127
0.1879	0.0126
0.1859	0.0124
0.1838	0.0122
0.1818	0.0121
0.1797	0.0119
0.1777	0.0118
0.1756	0.0116
0.1735	0.0115
0.1715	0.0113
0.1694	0.0111
0.1674	0.0110
0.1653	0.0108
0.1632	0.0107
0.1612	0.0105
0.1591	0.0104
0.1571	0.0102
0.1550	0.0101
0.1529	0.0100
0.1509	0.0098
0.1488	0.0097
0.1468	0.0096
0.1447	0.0095
0.1426	0.0094
0.1406	0.0093
0.1385	0.0092
0.1365	0.0091
0.1344	0.0090
0.1323	0.0089
0.1303	0.0089
0.1282	0.0088
0.1262	0.0088
0.1241	0.0087
0.1220	0.0087
0.1200	0.0086
0.1179	0.0086
0.1158	0.0086
0.1138	0.0086
0.1117	0.0086
0.1097	0.0086
0.1076	0.0087
0.1055	0.0087
0.1035	0.0087
0.1014	0.0088
0.0993	0.0088
0.0973	0.0089
0.0952	0.0090
0.0932	0.0091
0.0911	0.0092
0.0890	0.0093
0.0870	0.0095
0.0849	0.0096
0.0829	0.0097
0.0808	0.0099
0.0787	0.0100
0.0767	0.0102
0.0746	0.0104
0.0726	0.0105
0.0705	0.0107
0.0684	0.0108
0.0664	0.0110
0.0643	0.0111
0.0623	0.0113
0.0602	0.0114
0.0581	0.0115
0.0561	0.0117
0.0540	0.0118
0.0520	0.0119
0.0499	0.0119
0.0478	0.0120
0.0458	0.0121
0.0437	0.0121
0.0416	0.0121
0.0396	0.0121
0.0375	0.0120
0.0355	0.0120
0.0334	0.0118
0.0313	0.0117
0.0293	0.0115
0.0272	0.0113
0.0252	0.0112
0.0231	0.0109
0.0211	0.0106
0.0190	0.0103
0.0170	0.0100
0.0150	0.0097
0.0129	0.0092
0.0109	0.0088
0.0089	0.0083
0.0070	0.0075
0.0052	0.0065
0.0034	0.0054
0.0019	0.0040
0.0009	0.0020
0.0000	0.0000
0.0016	0.0000
0.0031	0.0000
0.0046	0.0000
0.0065	0.0000
0.0084	-0.0001
0.0104	-0.0005
0.0124	-0.0006
0.0144	-0.0007
0.0164	-0.0008
0.0184	-0.0011
0.0204	-0.0014
0.0224	-0.0018
0.0244	-0.0020
0.0264	-0.0023
0.0284	-0.0025
0.0304	-0.0027
0.0324	-0.0030
0.0344	-0.0032
0.0364	-0.0035
0.0384	-0.0037
0.0404	-0.0040
0.0424	-0.0042
0.0444	-0.0044
0.0464	-0.0047
0.0484	-0.0049
0.0504	-0.0051
0.0524	-0.0054
0.0544	-0.0056
0.0564	-0.0059
0.0584	-0.0061
0.0604	-0.0063
0.0624	-0.0065
0.0644	-0.0067
0.0664	-0.0070
0.0684	-0.0073
0.0704	-0.0075
0.0724	-0.0078
0.0744	-0.0080
0.0764	-0.0083
0.0784	-0.0085
0.0804	-0.0088
0.0824	-0.0090
0.0844	-0.0092
0.0864	-0.0094
0.0884	-0.0096
0.0904	-0.0098
0.0924	-0.0100
0.0944	-0.0102
0.0964	-0.0104
0.0984	-0.0106
0.1004	-0.0108
0.1024	-0.0110
0.1044	-0.0111
0.1064	-0.0113
0.1084	-0.0115
0.1104	-0.0117
0.1124	-0.0118
0.1144	-0.0120
0.1164	-0.0122
0.1184	-0.0124
0.1204	-0.0126
0.1224	-0.0128
0.1244	-0.0130
0.1264	-0.0132
0.1285	-0.0134
0.1305	-0.0136
0.1325	-0.0137
0.1345	-0.0139
0.1365	-0.0141
0.1385	-0.0142
0.1405	-0.0143
0.1425	-0.0144
0.1445	-0.0145
0.1465	-0.0145
0.1485	-0.0146
0.1506	-0.0147
0.1526	-0.0148
0.1546	-0.0149
0.1566	-0.0150
0.1586	-0.0151
0.1606	-0.0152
0.1626	-0.0153
0.1646	-0.0153
0.1667	-0.0155
0.1687	-0.0156
0.1707	-0.0157
0.1727	-0.0157
0.1747	-0.0158
0.1767	-0.0159
0.1787	-0.0160
0.1807	-0.0161
0.1827	-0.0162
0.1848	-0.0163
0.1868	-0.0164
0.1888	-0.0164
0.1908	-0.0165
0.1928	-0.0166
0.1948	-0.0167
0.1968	-0.0167
0.1988	-0.0168
0.2009	-0.0169
0.2029	-0.0170
0.2049	-0.0171
0.2069	-0.0172
0.2089	-0.0172
0.2109	-0.0173
0.2129	-0.0174
0.2149	-0.0175
0.2169	-0.0176
0.2190	-0.0178
0.2210	-0.0179
0.2230	-0.0180
0.2250	-0.0181
0.2270	-0.0182
0.2290	-0.0183
0.2310	-0.0184
0.2330	-0.0185
0.2350	-0.0186
0.2370	-0.0187
0.2391	-0.0188
0.2411	-0.0189
0.2431	-0.0190
0.2451	-0.0191
0.2471	-0.0192
0.2491	-0.0193
0.2511	-0.0194
0.2531	-0.0195
0.2551	-0.0195
0.2572	-0.0196
0.2592	-0.0197
0.2612	-0.0198
0.2632	-0.0199
0.2652	-0.0200
0.2672	-0.0201
0.2692	-0.0201
0.2712	-0.0202
0.2732	-0.0203
0.2753	-0.0204
0.2773	-0.0205
0.2793	-0.0206
0.2813	-0.0207
0.2833	-0.0208
0.2853	-0.0209
0.2873	-0.0209
0.2893	-0.0210
0.2913	-0.0211
0.2934	-0.0212
0.2954	-0.0212
0.2974	-0.0213
0.2994	-0.0213
0.3014	-0.0213
0.3034	-0.0214
0.3054	-0.0214
0.3074	-0.0214
0.3095	-0.0215
0.3115	-0.0215
0.3135	-0.0215
0.3155	-0.0216
0.3175	-0.0216
0.3195	-0.0216
0.3215	-0.0216
0.3235	-0.0217
0.3256	-0.0217
0.3276	-0.0217
0.3296	-0.0218
0.3316	-0.0218
0.3336	-0.0219
0.3356	-0.0219
0.3376	-0.0219
0.3397	-0.0220
0.3417	-0.0220
0.3437	-0.0221
0.3457	-0.0221
0.3477	-0.0222
0.3497	-0.0222
0.3517	-0.0222
0.3537	-0.0223
0.3558	-0.0223
0.3578	-0.0223
0.3598	-0.0224
0.3618	-0.0224
0.3638	-0.0224
0.3658	-0.0224
0.3678	-0.0224
0.3698	-0.0224
0.3719	-0.0224
0.3739	-0.0224
0.3759	-0.0223
0.3779	-0.0223
0.3799	-0.0223
0.3819	-0.0223
0.3839	-0.0222
0.3859	-0.0222
0.3880	-0.0221
0.3900	-0.0221
0.3920	-0.0220
0.3940	-0.0220
0.3960	-0.0220
0.3980	-0.0220
0.4000	-0.0219
0.4020	-0.0219
0.4041	-0.0219
0.4061	-0.0219
0.4081	-0.0219
0.4101	-0.0219
0.4121	-0.0219
0.4141	-0.0220
0.4161	-0.0221
0.4181	-0.0222
0.4202	-0.0222
0.4222	-0.0223
0.4242	-0.0224
0.4262	-0.0225
0.4282	-0.0226
0.4302	-0.0227
0.4322	-0.0228
0.4342	-0.0229
0.4362	-0.0229
0.4383	-0.0230
0.4403	-0.0230
0.4423	-0.0229
0.4443	-0.0229
0.4463	-0.0228
0.4483	-0.0228
0.4503	-0.0227
0.4523	-0.0225
0.4543	-0.0223
0.4564	-0.0222
0.4584	-0.0220
0.4604	-0.0219
0.4624	-0.0217
0.4644	-0.0215
0.4664	-0.0214
0.4684	-0.0213
0.4704	-0.0212
0.4724	-0.0211
0.4744	-0.0210
0.4765	-0.0210
0.4785	-0.0210
0.4805	-0.0210
0.4825	-0.0210
0.4845	-0.0210
0.4865	-0.0210
0.4885	-0.0210
0.4905	-0.0209
0.4926	-0.0208
0.4946	-0.0207
0.4966	-0.0206
0.4986	-0.0204
0.5006	-0.0203
0.5026	-0.0202
0.5046	-0.0200
0.5066	-0.0198
0.5086	-0.0197
0.5106	-0.0196
0.5126	-0.0195
0.5147	-0.0194
0.5167	-0.0193
0.5187	-0.0192
0.5207	-0.0192
0.5227	-0.0192
0.5247	-0.0192
0.5267	-0.0191
0.5287	-0.0191
0.5308	-0.0191
0.5328	-0.0191
0.5348	-0.0191
0.5368	-0.0191
0.5388	-0.0191
0.5408	-0.0191
0.5428	-0.0191
0.5448	-0.0190
0.5469	-0.0190
0.5489	-0.0190
0.5509	-0.0190
0.5529	-0.0190
0.5549	-0.0189
0.5569	-0.0189
0.5589	-0.0189
0.5609	-0.0189
0.5630	-0.0189
0.5650	-0.0188
0.5670	-0.0187
0.5690	-0.0187
0.5710	-0.0186
0.5730	-0.0185
0.5750	-0.0184
0.5770	-0.0183
0.5791	-0.0182
0.5811	-0.0181
0.5831	-0.0180
0.5851	-0.0179
0.5871	-0.0178
0.5891	-0.0178
0.5911	-0.0177
0.5931	-0.0177
0.5951	-0.0176
0.5972	-0.0176
0.5992	-0.0176
0.6012	-0.0175
0.6032	-0.0175
0.6052	-0.0175
0.6072	-0.0174
0.6092	-0.0174
0.6113	-0.0173
0.6133	-0.0173
0.6153	-0.0172
0.6173	-0.0172
0.6193	-0.0171
0.6213	-0.0170
0.6233	-0.0170
0.6253	-0.0169
0.6274	-0.0168
0.6294	-0.0168
0.6314	-0.0167
0.6334	-0.0166
0.6354	-0.0166
0.6374	-0.0165
0.6394	-0.0164
0.6414	-0.0164
0.6435	-0.0163
0.6455	-0.0162
0.6475	-0.0161
0.6495	-0.0161
0.6515	-0.0160
0.6535	-0.0159
0.6555	-0.0158
0.6575	-0.0157
0.6595	-0.0156
0.6616	-0.0155
0.6636	-0.0154
0.6656	-0.0153
0.6676	-0.0151
0.6696	-0.0150
0.6716	-0.0149
0.6736	-0.0148
0.6756	-0.0146
0.6776	-0.0145
0.6796	-0.0144
0.6817	-0.0142
0.6837	-0.0141
0.6857	-0.0139
0.6877	-0.0138
0.6897	-0.0136
0.6917	-0.0135
0.6937	-0.0133
0.6957	-0.0132
0.6977	-0.0130
0.6997	-0.0129
0.7017	-0.0127
0.7037	-0.0126
0.7058	-0.0124
0.7078	-0.0123
0.7098	-0.0122
0.7118	-0.0121
0.7138	-0.0120
0.7158	-0.0119
0.7178	-0.0119
0.7198	-0.0118
0.7218	-0.0118
0.7239	-0.0118
0.7259	-0.0118
0.7279	-0.0118
0.7299	-0.0119
0.7319	-0.0119
0.7339	-0.0119
0.7359	-0.0120
0.7380	-0.0120
0.7400	-0.0121
0.7420	-0.0121
0.7440	-0.0121
0.7460	-0.0122
0.7480	-0.0122
0.7500	-0.0122
0.7520	-0.0122
0.7541	-0.0121
0.7561	-0.0121
0.7581	-0.0121
0.7601	-0.0121
0.7621	-0.0120
0.7641	-0.0120
0.7661	-0.0119
0.7681	-0.0118
0.7702	-0.0118
0.7722	-0.0117
0.7742	-0.0116
0.7762	-0.0115
0.7782	-0.0114
0.7802	-0.0113
0.7822	-0.0112
0.7842	-0.0111
0.7863	-0.0110
0.7883	-0.0109
0.7903	-0.0108
0.7923	-0.0106
0.7943	-0.0105
0.7963	-0.0104
0.7983	-0.0103
0.8003	-0.0101
0.8023	-0.0100
0.8043	-0.0099
0.8064	-0.0097
0.8084	-0.0096
0.8104	-0.0095
0.8124	-0.0093
0.8144	-0.0092
0.8164	-0.0091
0.8184	-0.0090
0.8204	-0.0088
0.8224	-0.0087
0.8244	-0.0086
0.8264	-0.0084
0.8285	-0.0083
0.8305	-0.0082
0.8325	-0.0080
0.8345	-0.0079
0.8365	-0.0078
0.8385	-0.0077
0.8405	-0.0075
0.8425	-0.0074
0.8445	-0.0073
0.8465	-0.0072
0.8485	-0.0071
0.8506	-0.0070
0.8526	-0.0069
0.8546	-0.0068
0.8566	-0.0067
0.8586	-0.0066
0.8606	-0.0066
0.8626	-0.0065
0.8646	-0.0064
0.8666	-0.0064
0.8687	-0.0064
0.8707	-0.0064
0.8727	-0.0063
0.8747	-0.0063
0.8767	-0.0063
0.8787	-0.0064
0.8807	-0.0064
0.8828	-0.0064
0.8848	-0.0065
0.8868	-0.0065
0.8888	-0.0066
0.8908	-0.0066
0.8928	-0.0066
0.8948	-0.0067
0.8968	-0.0067
0.8989	-0.0067
0.9009	-0.0067
0.9029	-0.0067
0.9049	-0.0067
0.9069	-0.0066
0.9089	-0.0066
0.9109	-0.0065
0.9129	-0.0064
0.9150	-0.0063
0.9170	-0.0062
0.9190	-0.0061
0.9210	-0.0059
0.9230	-0.0058
0.9250	-0.0057
0.9270	-0.0055
0.9290	-0.0053
0.9310	-0.0052
0.9330	-0.0050
0.9350	-0.0048
0.9370	-0.0046
0.9390	-0.0045
0.9410	-0.0043
0.9431	-0.0041
0.9451	-0.0040
0.9471	-0.0038
0.9491	-0.0037
0.9511	-0.0036
0.9531	-0.0035
0.9551	-0.0035
0.9571	-0.0034
0.9591	-0.0034
0.9612	-0.0035
0.9632	-0.0036
0.9652	-0.0037
0.9672	-0.0039
0.9692	-0.0041
0.9712	-0.0043
0.9732	-0.0046
0.9752	-0.0048
0.9772	-0.0049
0.9793	-0.0050
0.9813	-0.0050
0.9833	-0.0049
0.9853	-0.0046
0.9873	-0.0043
0.9892	-0.0038
0.9911	-0.0031
0.9929	-0.0023
0.9946	-0.0012
0.9962	0.0000
0.9975	0.0016
0.9985	0.0033
0.9991	0.0052
0.9997	0.0072
1.0000	0.0066

