f.svg
    1.00000     0.000
    0.97300     0.161
    0.90100     0.299
    0.78900     0.408
    0.64900     0.477
    0.49500     0.500
    0.34100     0.474
    0.20200     0.402
    0.09300     0.290
    0.02300     0.151
    0.00000     -0.004
    0.02500     -0.158
    0.09700     -0.296
    0.20800     -0.406
    0.34700     -0.476
    0.50200     -0.500
    0.65600     -0.475
    0.79500     -0.404
    0.90500     -0.293
    0.97600     -0.154
    1.00000     0.000
